roll_deg,pitch_deg,yaw_deg,time
0.01196437042541061,0.0276267042322724,0.006807975447107207,0.0
0.023933597724302633,0.05524220640640881,0.013565157306507964,0.076923136
0.0358746381796255,0.0828381662161742,0.01955628036399096,0.153846144
0.046921878841272496,0.11039503139209757,0.02622978028479387,0.23076928
0.0587220331039631,0.13795802190220047,0.03220470202144036,0.307692288
0.07117592506602116,0.16551321569286012,0.03820082956353067,0.384615424
0.08309147135530841,0.19313649085445944,0.04513521959115438,0.461538432
0.09532448497855614,0.2208312053965228,0.05219655518574254,0.538461568
0.10721771923852816,0.2484687876476248,0.059271732962964944,0.6153845760000001
0.11901788997821341,0.27610078270949384,0.06642649604580697,0.6923077120000001
0.13076295336478058,0.3037158881013048,0.07355635225851215,0.76923072
0.1419017000764498,0.3313375572297017,0.08063827218460336,0.846153856
0.15373550909209596,0.3589714602593158,0.08782520002908194,0.923076864
0.16606668658397936,0.3867743690397275,0.09557562045778739,1.0
0.17812264303088088,0.4145084983846718,0.10318923694819697,1.076923136
0.18931659211545077,0.44216377149133723,0.11048795262668351,1.153846144
0.2010335702693147,0.4697458120614471,0.11756486515680055,1.23076928
0.2129428494168513,0.49737120251546907,0.12472045837340569,1.307692288
0.2247353259567627,0.5249742611979241,0.13188062767356523,1.3846154240000002
0.23652039733729152,0.5525559273628916,0.13894189472937454,1.461538432
0.2480060108781563,0.5800851254174475,0.14602373375946698,1.538461568
0.25885800254480057,0.6083369722650551,0.153170439199836,1.615384576
0.2703946010784594,0.6358987606348409,0.16042703377302575,1.692307712
0.2819690597365798,0.6634500310862523,0.16760035990491629,1.76923072
0.29332822156838845,0.6909467622837191,0.17470115163353095,1.846153856
0.30486690960598384,0.7184721603752887,0.18179789641323188,1.923076864
0.3164407494510568,0.7467210284938829,0.18901626045594846,2.0
0.3280922983847452,0.7742955498416478,0.1963223588777566,2.076923136
0.3395656080391042,0.8018269530566661,0.20357944689625013,2.153846144
0.35097991965447506,0.8293324831134631,0.21076598334419258,2.23076928
0.36236906656744733,0.8568223692441579,0.21790676177929694,2.307692288
0.37368145769359024,0.8842780636063976,0.22424965732563681,2.384615424
0.38480470817225515,0.9116723197033825,0.23116285996154495,2.461538432
0.39613643882633925,0.9391672910470186,0.23844956266281644,2.538461568
0.40790659096455106,0.9668408931702357,0.24638915860340893,2.6153845760000003
0.4196223432194849,0.9945025985315057,0.25433423652683357,2.6923077120000003
0.4307768535882847,1.021982697436202,0.2617896252550028,2.7692307200000004
0.44192815310049166,1.049428298298224,0.2690618618230977,2.8461538560000004
0.4530081918281075,1.0768637651334936,0.27637291438527456,2.923076864
0.46400674362280886,1.1042493590848994,0.2835029334826578,3.0
0.47502979941252116,1.1316415886314384,0.29066260653094816,3.076923136
0.4861989359029144,1.1591025901850949,0.29808351437063496,3.153846144
0.4976029697804208,1.186636461139104,0.3057066034369219,3.23076928
0.5088804034680958,1.2141397448106022,0.31330365506947655,3.307692288
0.5200304656879622,1.2416047350222452,0.32083103631955134,3.384615424
0.531220575439282,1.2690860046036965,0.3284330334433933,3.461538432
0.5424936503111583,1.2972831249848118,0.3353633762818183,3.538461568
0.553674428228199,1.3247416139879065,0.3428765870903314,3.615384576
0.5647027052582466,1.3521575828533372,0.35032637447823367,3.692307712
0.5758375131366749,1.379597109639296,0.35781717049908307,3.76923072
0.5869759588359028,1.4070463111509546,0.365383060462844,3.846153856
0.5981687978201132,1.4345132904374815,0.37301686005499907,3.923076864
0.6092574028847794,1.4619559671039344,0.3806416055058199,4.0
0.6202856581200682,1.4900790183065586,0.38824233655149987,4.076923136
0.6311677274126144,1.5174753834361012,0.39586630439015164,4.153846144
0.642113540190636,1.5449080146845233,0.40366123032162754,4.2307692800000005
0.6534124398667327,1.5724687316948887,0.4118886502496031,4.307692288
0.6647665864455294,1.600740239035432,0.419451912440019,4.384615424000001
0.6760419919637921,1.6282492817637615,0.4274091155657445,4.461538432
0.6870709061698244,1.6556736090482105,0.4351398000185656,4.538461568000001
0.6979882405772357,1.6837664889846191,0.4428351348362582,4.615384576
0.7087423306902464,1.7110952614262398,0.45034704098295175,4.692307712
0.7194881619082243,1.738421617203131,0.45787454962814744,4.76923072
0.7302423638847576,1.76574643561698,0.4654033828245117,4.846153856
0.7409087707324368,1.7937460519317994,0.4729125426983515,4.923076864
0.7516738507572968,1.8210714692250196,0.480473345352967,5.0
0.7624482960367662,1.8484159432706058,0.4881600608605797,5.076923136
0.7732264421899899,1.875757357994791,0.49584474931771316,5.153846144
0.7839845566088899,1.9030953336639103,0.5035536336114349,5.2307692800000005
0.7948048955420807,1.9311690994227166,0.5114408139705819,5.307692288
0.8058452517223748,1.9593151836051237,0.5195485073971854,5.384615424000001
0.8169899195680568,1.9874880110367728,0.5277293961077874,5.461538432
0.8280613141303235,2.015630881197742,0.5351250326989395,5.538461568000001
0.8388523559488199,2.0429918414303376,0.5430490931678184,5.615384576
0.8494871445895787,2.070303092387028,0.5508746470737972,5.692307712000001
0.8602523445941119,2.097662874087708,0.5588685663435816,5.76923072
0.8710476197540672,2.1250493487128175,0.5670223512848688,5.846153856
0.8819768371466432,2.1524723546515117,0.5745725469932476,5.923076864
0.8927847841822302,2.179870095123554,0.5821316448397216,6.0
0.9035211366645648,2.2072225939268737,0.5902057267375006,6.076923136
0.9141276532196532,2.2345037189747696,0.5980104837636419,6.153846144
0.9244045368507194,2.2617027266692156,0.605041885460805,6.2307692800000005
0.9349081087831437,2.288987545759988,0.6123423584048333,6.307692288
0.9457448076779025,2.3163762966729946,0.6206200885233164,6.384615424000001
0.9564653533988303,2.344425057393038,0.6288151236901168,6.461538432
0.9671317788800057,2.3717507158529987,0.6369410863636765,6.538461568000001
0.977771239061508,2.3990672242460005,0.6450654962235521,6.615384576
0.988121016999879,2.426290787134418,0.6529889151680344,6.692307712000001
0.9983312947287055,2.453467974163048,0.6608245171102067,6.76923072
1.008800588930574,2.480727251729274,0.6688665763549032,6.846153856000001
1.019355515876847,2.508037524669285,0.6771554230624127,6.923076864
1.0298138127131538,2.5353227878102453,0.6854304610450707,7.0
1.0402741033049447,2.5632927640940473,0.6936373849566049,7.076923136
1.0508257530544356,2.5905950270783817,0.7019507725361448,7.153846144
1.061341277748421,2.6178886532096923,0.710279219132909,7.23076928
1.0714734762533489,2.6450763502602324,0.7184485433255259,7.307692288
1.081834479642622,2.6723386468858226,0.7268251684093437,7.384615424000001
1.092308073193191,2.699665823827826,0.7355238841912647,7.461538432
1.1030871007880407,2.7270877087615513,0.7445108806755337,7.538461568000001
1.1141509555465334,2.754589096133825,0.753733225807966,7.615384576
1.125520297842083,2.782147774220082,0.7630079250118241,7.692307712000001
1.1367758372688894,2.8096665677101536,0.7721552470618038,7.76923072
1.148342073249216,2.8372328105984006,0.7812826801714089,7.846153856000001
1.1603293028302015,2.864897783045324,0.7906838061860352,7.923076864
1.1731214791097575,2.8927637028047566,0.8008743708469613,8.0
1.1865536459753645,2.9214641128128904,0.8117025198832464,8.076923136000001
1.2005775196497326,2.9495667558694056,0.8230439391231544,8.153846144000001
1.2150194623423753,2.978433783259543,0.8348317411739405,8.23076928
1.2298680369640425,3.0073532043165305,0.8463123715030832,8.307692288
1.2445812354915409,3.0355533698945183,0.8584111013489454,8.384615424
1.259278626856305,3.063747947285405,0.870520395735336,8.461538432000001
1.2740278850129862,3.0919459006013477,0.8827033213106124,8.538461568
1.2889557114722974,3.1201643103296597,0.8951105246679086,8.615384576
1.3050934734975363,3.143535341526453,0.9061557268225744,8.692307712
1.4205086668672842,2.9386683117294075,0.7877461123528362,8.769230720000001
1.3232039042382335,3.1367093626369043,0.9345891055930491,8.846153856
1.3716160617952788,3.2182043434911476,1.346100985634573,8.923076864
1.360112898272751,3.2708556889652196,1.5927752964817197,9.0
1.3165293979039288,3.3482516166724583,1.6248864182561245,9.076923136
1.2155418010558787,3.3136259636759973,1.4085545385136042,9.153846144
1.1152253655258235,3.2967220974181743,1.0834952246335827,9.23076928
1.1173213323619944,3.31260711300268,0.9250002823637669,9.307692288
1.112094374008223,3.302687997540834,0.2607955576075803,9.384615424
1.2850710549779156,3.4226421086722048,-0.5351471611491095,9.461538432
1.3324503343438292,3.406457251724034,-1.3490902456543745,9.538461568
1.3397759510531462,3.3609998346966954,-2.204997934623608,9.615384576
1.3970330694987103,3.4056258929667647,-3.3187777535339977,9.692307712
1.3560112580465713,3.458875507174662,-4.297081770076719,9.76923072
1.3491154067014415,3.4708269574802015,-5.16199448737168,9.846153856
1.3253672033940795,3.4558469466082746,-5.530871354354259,9.923076864
1.2752875346202597,3.455116283632124,-5.562422258408854,10.0
1.3478057001111545,3.4101283944007794,-5.708052222195386,10.076923136
1.4009486653973515,3.371781927548883,-5.780990323439516,10.153846144
1.429242577590483,3.469604830279927,-5.9103939431980805,10.23076928
1.4532564319849561,3.5890091717473385,-6.438972970551767,10.307692288
1.462763737121404,3.606252476420554,-6.956301174220976,10.384615424
1.466077248801346,3.650300715515852,-7.110182721087188,10.461538432
1.48164865481574,3.681069633418374,-7.097355669274963,10.538461568
1.497197256995958,3.7125346155894055,-7.084509291388676,10.615384576
1.5127793084282837,3.7432903106290785,-7.071744286077339,10.692307688
1.5282001762830746,3.774727788425016,-7.058979811655358,10.77227712
1.5436448341816398,3.806167022015905,-7.046100539876818,10.852246528
1.5591627104368395,3.837612891960353,-7.033095824643928,10.932215808
1.5747386330729174,3.8690592672537347,-7.0200723678378845,11.012185216
1.5901173386083278,3.900474605954388,-7.007208918777644,11.092154624
1.6053723043945987,3.9318668573607725,-6.99445960607355,11.172123904
1.6206430491729513,3.96325575450374,-6.98239514068287,11.252093312
1.6370618425699233,3.986332339357773,-7.05063810494035,11.33206272
1.6068281960262458,3.942826615002715,-7.640685860562589,11.412032
1.6819979962218765,3.835716717593954,-7.978251783339993,11.492001408
1.7858275148423786,3.8371441627049987,-8.469230703559745,11.571970816
1.8294299344725382,3.945718865712383,-9.037633773573928,11.651940096
1.771671147606636,4.000821115408545,-9.281436925868663,11.731909504
1.743564004627995,4.07126197592421,-9.397649163289937,11.811878912
1.7642147221930666,4.102607256573903,-9.410318255782832,11.89184832
1.7792882307704772,4.1262228539240935,-9.394475250389014,11.9718176
1.792089973305909,4.158009640466718,-9.381746715952014,12.051787008000002
1.807708874325033,4.185915475003296,-9.356896358697373,12.131756416
1.8225918866487687,4.21731233626584,-9.347095976348932,12.211725696
1.836565957147103,4.247190577723465,-9.339739535824897,12.291695104
1.8497335079843564,4.274820560014057,-9.331953788472891,12.371664512
1.8633410308828802,4.303232733114641,-9.318494403256635,12.451633792
1.8804495372518648,4.3341740353575435,-9.302383102240103,12.5316032
1.899404007153856,4.3652503652064825,-9.286493251237662,12.611572608
1.9183690000867655,4.399804883778119,-9.269264663731468,12.691541888
1.9385231591314431,4.432650238345883,-9.251459089106088,12.771511296000002
1.9621427094052646,4.4677257832228,-9.241009651785955,12.851480704
1.9852542059205285,4.501068143672716,-9.23986410638332,12.931449984
2.007204405761619,4.530857710057659,-9.220210746485371,13.011419392
2.0293782211930145,4.556104385447883,-9.198537484852965,13.0913888
2.0541265029998823,4.583510725006879,-9.175783742452786,13.17135808
2.079204892358082,4.612236941617684,-9.154451162600331,13.251327488
2.102837261264984,4.64148027668327,-9.130056464819237,13.331296896
2.1267116700765234,4.668778675252249,-9.103562943713639,13.411266176000002
2.1495240352173974,4.70363101139999,-9.082626562156538,13.491235584
2.175733318482809,4.7410266455712184,-9.06745811440511,13.571204992
2.1990672525051025,4.773689893266386,-9.129937401104254,13.6511744
2.2378502479612266,4.764872720008171,-9.407204342871806,13.73114368
2.2738036534449986,4.762027637334599,-9.583827548494318,13.811113088
2.304058600637736,4.771823814581529,-9.764449565315713,13.891082496
2.329322492666178,4.8185204907474795,-10.014097878432104,13.971051776
2.314646825344696,4.908750527173015,-10.972064071553927,14.051021184
2.3378437643185723,4.921798130028223,-12.15195312173059,14.130990592000002
2.382181574142128,4.9172964438046725,-13.361432105089905,14.210959872
2.401106261526929,4.917525222083059,-14.380986997829064,14.29092928
2.340647321153591,5.122986650211283,-15.554810729166306,14.370898688
2.3604539364364725,5.128421775135972,-16.483217561767024,14.450867968
2.3752688478985466,5.149106080004598,-17.20486601586366,14.530837376
2.3921953955073296,5.17392276260015,-17.643763805792602,14.610806784
2.401373017557322,5.237467582290205,-17.739947817109332,14.690776064
2.419048108449097,5.289371218251816,-17.71852544731509,14.770745472000002
2.4455501692611246,5.293313382710788,-17.64789360610694,14.850714880000002
2.4155932825366477,5.07116321251951,-17.436692797214647,14.93068416
2.5189756831278984,5.127244002232894,-18.174651988814155,15.010653568
2.6038211279367203,5.173707930602528,-19.089447577190537,15.090622976
2.63640605237445,5.218605949670839,-19.416334154517312,15.170592256
2.6308443018246237,5.319773198376844,-19.543334341860156,15.250561664
2.6242160069184757,5.451630679163176,-19.693338235533137,15.330531072
2.651349328352749,5.464029801597985,-19.701089581722897,15.41050048
2.6807140588704925,5.473928077155989,-19.681194687827997,15.490469760000002
2.709717679090085,5.491116560797585,-19.658581285875922,15.570439168000002
2.7300048583379324,5.502107689461901,-19.634605644149875,15.650408576
2.7534750390227343,5.538579716845613,-19.615060413313284,15.730377856
2.772925071563621,5.570497634992478,-19.597167318592657,15.810347264
2.7931414070096725,5.608623841693042,-19.57921545247811,15.890316555000002
2.816008590765633,5.646413949036044,-19.564877102554345,15.970285696
2.8368535482172947,5.686245174061808,-19.55564058751597,16.050254848
2.8588616346527096,5.730766184314429,-19.54132565835261,16.130223872000002
2.875188725063389,5.778889414430544,-19.532238055924424,16.210193024000002
2.8918634189756465,5.813235804188736,-19.521298345164077,16.290162176000003
2.9020525120396425,5.8513863275855185,-19.507711652754974,16.3701312
2.909739371944125,5.888770355954498,-19.494557787550303,16.450100352
2.9251205949213777,5.930442386280279,-19.483574851741327,16.530069504
2.933099854339577,5.968132653616225,-19.47278185881988,16.610038656
2.9407760585322147,6.013247784336746,-19.46914322969344,16.69000768
2.952539678346405,6.0806886399613305,-19.47716041585415,16.769976832
2.961336935255641,6.183494817610971,-19.536524355542873,16.849945984
3.0117091086963144,6.23261974734024,-19.708247284086248,16.929915008000002
3.0139306487747377,6.260338812284711,-20.05116466054296,17.009884160000002
3.1228666379635612,6.293938278767511,-20.602450347950835,17.089853312000002
3.226392877179542,6.411874714675252,-21.296476279663874,17.169822336
3.256974895870372,6.494182016414434,-22.261036812987143,17.249791488
3.134118907822653,6.536171683153953,-23.65938346290951,17.32976064
2.944073464478691,6.379379107088611,-24.887516053746886,17.409729664
2.871230213420334,6.224582384247249,-26.018559474909214,17.489698816
2.8238647983838963,6.2047999091792185,-26.981449095588673,17.569667968
2.859380459359359,6.390958792094842,-28.129622469414766,17.64963712
2.8994953914537342,6.364708914062186,-29.033830178673078,17.729606144
2.9680165731268566,6.353263089944546,-29.366075348379844,17.809575296000002
2.9653567198762616,6.44249607228611,-29.522341245967546,17.889544448000002
2.9876867958107645,6.520330993746552,-29.652423462753074,17.969513472000003
3.0542649250851848,6.537834320316462,-29.776924077240054,18.049482624
3.157184112548304,6.6067436189629225,-29.973468562710316,18.129451776
3.1229192377854784,6.642117223724537,-30.208528347120716,18.2094208
3.100982289726445,6.658252844243065,-30.31794560795578,18.289389952
3.0995941228716046,6.6960688873648575,-30.30383391529389,18.369359104
3.102306340349802,6.7283161995228,-30.27587108970749,18.449328256
3.1094889300890047,6.767302194932873,-30.25507929999874,18.52929728
3.139350124072333,6.785413752428578,-30.255511833383082,18.609266432
3.1334243927993897,6.824987918466433,-30.257494171210183,18.689235584
3.135052488463431,6.851151789360919,-30.21531739215292,18.769204608000003
3.1380597963711065,6.88373334226452,-30.185527257526584,18.849173760000003
3.148762563453211,6.9362677745149,-30.14675866775684,18.929142912
3.1510737378346714,6.975891156148199,-30.07213121492572,19.009111936
3.152193887187053,7.00440686534741,-30.02247352918891,19.089081088
3.148997378084873,7.030556819636132,-29.976844960864273,19.16905024
3.0976745103778307,7.181010745771182,-30.011672712829217,19.249019264
3.074398596123908,7.2494978259471825,-30.008549209873358,19.328988416
3.0670660873689854,7.291055243525163,-30.00364171433999,19.408957568
3.0636891619146422,7.322888433734294,-29.998571157833165,19.48892672
3.060898966540195,7.351980149082428,-29.994929550855147,19.568895744
3.0576636522572778,7.381090288400653,-29.9925659675363,19.648864896000003
3.0543428899198997,7.40964773795284,-29.991233192928185,19.728834048
3.051434819683084,7.4374186944810745,-29.99031353551215,19.808803072
3.0487816927701377,7.465326287883054,-29.989530069521777,19.888772224
3.046465215011027,7.493537367387683,-29.988668202360234,19.968741376
3.044027589001493,7.522558252129316,-29.987785569860588,20.0487104
3.0423241081699817,7.551027871543654,-29.98731064160442,20.128679552
3.04069265055461,7.579343735450161,-29.987260929140838,20.208648704
3.0400286665905893,7.60734698439038,-29.988836583496703,20.288617728
3.055989494943221,7.606325257538058,-30.08402755305349,20.36858688
3.0545241503485294,7.665018856733701,-30.349334287747208,20.448556032000003
3.0989378648973442,7.5255852822090885,-30.589585411994467,20.528525184000003
3.097576682771422,7.512599239714039,-31.21930650471061,20.608494208
3.0804975455326815,7.505493193700823,-31.826157338978295,20.68846336
3.10928715434276,7.484079613110035,-32.328641064617074,20.768432512
3.259985033047506,7.5613280165783125,-32.957527617003706,20.848401536
3.1884028259903663,7.446506318781384,-33.78274197553316,20.928370688
3.2792306423051047,7.4484023754989055,-35.20907514562351,21.00833984
3.2419727568748424,7.678815727939414,-36.76753593066311,21.088308864
3.282831723733743,7.763461867069177,-37.82395089172166,21.168278003
